paperId,externalIds,title,venue,year,openAccessPdf,authors,abstract
286dc984b2b2af8dd243e68247d19aa66e718bb7,"{'MAG': '1971402309', 'DBLP': 'conf/icml/GirolamiR05', 'DOI': '10.1145/1102351.1102382', 'CorpusId': 8046342}",Hierarchic Bayesian models for kernel learning,International Conference on Machine Learning,2005,"{'url': 'http://eprints.gla.ac.uk/3479/1/girolami3479.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102382?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102382, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '50859190', 'name': 'M. Girolami'}, {'authorId': '145129912', 'name': 'S. Rogers'}]",
2eb0de3d9fdaf09b7f9372fd244f80f88db7a077,"{'DBLP': 'conf/icml/SzepesvariM05', 'MAG': '2122689259', 'DOI': '10.1145/1102351.1102462', 'CorpusId': 8617488}",Finite time bounds for sampling based fitted value iteration,International Conference on Machine Learning,2005,"{'url': 'http://www.sztaki.hu/~szcsaba/papers/savi_icml2005.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102462?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102462, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '40868287', 'name': 'Csaba Szepesvari'}, {'authorId': '1708654', 'name': 'R. Munos'}]",
3253d87459437456dfbdb479312618c8a16d7822,"{'DBLP': 'conf/icml/XuTYYK05', 'MAG': '2103574271', 'DOI': '10.1145/1102351.1102478', 'CorpusId': 7566163}",Dirichlet enhanced relational learning,International Conference on Machine Learning,2005,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102478?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102478, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '145160047', 'name': 'Zhao Xu'}, {'authorId': '1700754', 'name': 'Volker Tresp'}, {'authorId': '2114075909', 'name': 'Kai Yu'}, {'authorId': '1911562', 'name': 'Shipeng Yu'}, {'authorId': '1688561', 'name': 'H. Kriegel'}]",
34d6f39ecb7763ae58664f0b478837a47308b77a,"{'MAG': '2124037793', 'DBLP': 'conf/icml/JoachimsH05', 'DOI': '10.1145/1102351.1102400', 'CorpusId': 2058321}",Error bounds for correlation clustering,International Conference on Machine Learning,2005,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102400?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102400, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1680188', 'name': 'T. Joachims'}, {'authorId': '1706504', 'name': 'J. Hopcroft'}]",
3605d6dd16c087e7b194313e89d6bd5c921d0462,"{'MAG': '2144920235', 'DBLP': 'conf/icml/ShashuaH05', 'DOI': '10.1145/1102351.1102451', 'CorpusId': 1248449}",Non-negative tensor factorization with applications to statistics and computer vision,International Conference on Machine Learning,2005,"{'url': 'http://www.cs.huji.ac.il/~shashua/papers/NTF-icml.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102451?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102451, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '3140335', 'name': 'A. Shashua'}, {'authorId': '1918412', 'name': 'Tamir Hazan'}]",
3695a1a67a56b3d4a45d0f7d6f3b8baecd803d42,"{'DBLP': 'conf/icml/KolterM05', 'MAG': '2096846143', 'DOI': '10.1145/1102351.1102408', 'CorpusId': 5364873}",Using additive expert ensembles to cope with concept drift,International Conference on Machine Learning,2005,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102408?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102408, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '145116464', 'name': 'J. Kolter'}, {'authorId': '1715421', 'name': 'M. Maloof'}]",
385d1833400eee8339f35d4b8832b3e04211ab6f,"{'MAG': '2158870704', 'DBLP': 'conf/icml/LalSHP05', 'DOI': '10.1145/1102351.1102410', 'CorpusId': 17061}",A brain computer interface with online feedback based on magnetoencephalography,International Conference on Machine Learning,2005,"{'url': 'https://pure.mpg.de/pubman/item/item_1791649_3/component/file_3175253/pdf3482.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102410?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102410, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '2312432', 'name': 'T. Lal'}, {'authorId': '2345823', 'name': 'M. Tangermann'}, {'authorId': '143888995', 'name': 'N. Hill'}, {'authorId': '2061870', 'name': 'H. Preissl'}, {'authorId': '1812411', 'name': 'T. Hinterberger'}, {'authorId': '9953894', 'name': 'J. Mellinger'}, {'authorId': '2239056', 'name': 'M. Bogdan'}, {'authorId': '144742078', 'name': 'W. Rosenstiel'}, {'authorId': '143936663', 'name': 'Thomas Hofmann'}, {'authorId': '145198983', 'name': 'N. Birbaumer'}, {'authorId': '1707625', 'name': 'B. Scholkopf'}]",
390ba13c07a4d917391a10a04b63f9c90c565dae,"{'DBLP': 'conf/icml/AngelopoulosC05', 'MAG': '2060088827', 'DOI': '10.1145/1102351.1102354', 'CorpusId': 14874118}",Tempering for Bayesian C&RT,International Conference on Machine Learning,2005,"{'url': 'https://icml.cc/Conferences/2005/proceedings/papers/003_Tempering_AngelopoulosCussens.pdf', 'status': 'GREEN', 'license': 'other-oa', 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102354?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102354, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '2609464', 'name': 'Nicos Angelopoulos'}, {'authorId': '1744430', 'name': 'J. Cussens'}]",
39e1c9b8d38bfed261674e24e9ef6bd1695b4b77,"{'DBLP': 'conf/icml/GuestrinKS05', 'MAG': '1999824796', 'DOI': '10.1145/1102351.1102385', 'CorpusId': 333449}",Near-optimal sensor placements in Gaussian processes,International Conference on Machine Learning,2005,"{'url': 'https://figshare.com/articles/journal_contribution/Near-optimal_sensor_placements_in_Gaussian_processes/6607649/1/files/12098201.pdf', 'status': 'GREEN', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102385?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102385, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '145343838', 'name': 'Andreas Krause'}, {'authorId': '2117775861', 'name': 'A. Singh'}, {'authorId': '1730156', 'name': 'Carlos Guestrin'}]","When monitoring spatial phenomena, which are often modeled as Gaussian Processes (GPs), choosing sensor locations is a fundamental task. A common strategy is to place sensors at the points of highest entropy (variance) in the GP model. We propose a mutual information criteria, and show that it produces better placements. Furthermore, we prove that finding the configuration that maximizes mutual information is NP-complete. To address this issue, we describe a polynomial-time approximation that is within (1 -- 1/e) of the optimum by exploiting the submodularity of our criterion. This algorithm is extended to handle local structure in the GP, yielding significant speedups. We demonstrate the advantages of our approach on two real-world data sets."
3a55afef9df6e1315230726b216fa245b6c9d160,"{'MAG': '1977848238', 'DBLP': 'conf/icml/WuMR05', 'DOI': '10.1145/1102351.1102476', 'CorpusId': 412675}",Linear Asymmetric Classifier for cascade detectors,International Conference on Machine Learning,2005,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102476?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102476, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1808816', 'name': 'Jianxin Wu'}, {'authorId': '31562428', 'name': 'M. D. Mullin'}, {'authorId': '144177248', 'name': 'James M. Rehg'}]",
